time,algoritimo,server,carId, CoordX, CoordY, idObj,SizeObj,obDetect,prioridadeVideo,deadline,coordObjX,coordObjY
37287,2,server2,9,1293.7,770.2,351,0.974054,2,1,40,1478.16,1000.31
37349,2,server2,3,779.8,1145.54,352,1.01192,2,2,115,884429,1011.95
37438,2,server2,23,779.8,1372.17,353,0.4017,2,2,74,599619,1631.63
37531,2,server2,21,1492.38,770.2,354,0.914447,2,1,47,1755.07,594589
37531,2,server2,21,1492.38,770.2,355,1.15445,2,1,47,1619.03,672388
37591,2,server2,27,779.8,1423.7,356,0.407751,2,1,67,768928,1472.36
37895,2,server2,1,1094.67,770.2,355,1.32739,2,1,56,1094.62,861524
37899,2,server2,1,1094.67,770.2,356,1.53127,2,1,56,1115.66,735.74
38111,2,server2,3,779.8,1133.47,357,0.490864,2,1,56,916573,1375.87
38119,2,server2,23,779.8,1358.21,358,0.663756,2,2,97,888434,1657.56
38123,2,server2,23,779.8,1358.21,359,0.706175,2,2,97,520433,1152.28
38145,2,server2,11,779.8,1207.27,360,0.958718,2,2,115,663783,1363.46
38147,2,server2,15,779.8,1265.89,361,1.01058,2,2,116,535507,1104.5
38147,2,server2,15,779.8,1265.89,362,2.1933,2,2,116,752179,1037.28
38149,2,server2,19,779.8,1291.26,363,0.754038,2,1,49,508.47,1271.5
38238,2,server2,5,1131.11,770.2,364,0.607121,2,2,95,1256.76,519006
38239,2,server2,5,1131.11,770.2,364,1.32481,2,2,95,1012.16,525865
38496,2,server2,29,1479.77,770.2,365,0.507907,1,1,58,1438.7,843161
38605,2,server2,13,1291.86,770.2,366,1.48559,2,2,75,1492.66,831879
38605,2,server2,13,1291.86,770.2,367,1.85549,2,2,75,1212.14,543296
38699,2,server2,13,1280.24,770.2,368,1.35038,2,2,114,1403.85,876707
38699,2,server2,13,1279.18,770.2,369,2.0557,2,2,114,1159.44,1067.91
38811,2,server2,29,1475.96,770.2,370,0.85438,2,1,52,1694.3,1047.42
38845,2,server2,27,779.8,1408.34,371,2.37244,2,2,83,1060.03,1226.09
38895,2,server2,27,779.8,1408.34,372,2.51616,2,2,83,858432,1343.7
38898,2,server2,5,1117.58,770.2,373,1.23464,2,1,53,1331.71,527893
38899,2,server2,5,1117.58,770.2,374,1.46238,2,1,53,884082,735192
39111,2,server2,29,1469.19,770.2,375,0.893813,2,1,52,1604.3,884493
39119,2,server2,23,779.8,1344.26,376,0.927445,2,2,93,572487,1569.41
39128,2,server2,15,779.8,1253.06,377,0.914454,2,1,45,993257,1345.77
39142,2,server2,3,779.8,1121.37,378,0.686511,1,1,56,777982,973571
39144,2,server2,11,779.8,1194.18,379,1.4655,2,2,106,532267,1223.46
39154,2,server2,19,779.8,1277.32,380,0.793683,2,1,73,571385,1034.06
39371,2,server2,13,1270.73,770.2,381,1.4564,2,1,65,1277.8,790101
39722,2,server2,9,1281.9,770.2,382,0.618042,2,1,63,1563.73,838248
40063,2,server2,27,779.8,1392.97,383,1.40064,2,1,52,661801,1119.57
40.12,2,server2,23,779.8,1330.31,384,1.25788,2,2,78,972.33,1256.73
40132,2,server2,27,779.8,1377.6,385,0.751346,2,1,47,1018.77,1642.7
40173,2,server2,23,779.8,1330.31,386,1.84361,2,2,78,619667,1114.85
40189,2,server2,11,779.8,1181.08,385,1.19806,2,0,41,538089,1190.23
40249,2,server2,9,1270.09,770.2,385,0.640621,2,2,106,1283.68,1068.9
40249,2,server2,9,1270.09,770.2,386,0.703722,2,2,106,1497.76,643363
40261,2,server2,3,779.8,1109.29,387,0.545288,2,1,72,754834,1120.34
40261,2,server2,3,779.8,1109.29,388,0.887103,2,1,72,1020.66,1093.97
40345,2,server2,15,779.8,1240.22,389,0.414814,2,2,92,1009.16,1484.44
40346,2,server2,15,779.8,1240.22,390,1.38801,1,2,92,1044.09,1075.14
40418,2,server2,19,776.6,1263.63,391,0.962173,2,2,126,1005.28,1494.99
40617,2,server2,27,779.8,1376.06,392,1.59949,2,1,47,888067,1417.32
40706,2,server2,29,1463.45,770.2,393,0.914198,2,1,63,1406.85,977748
41122,2,server2,11,779.8,1167.97,394,0.415595,2,1,54,613322,1229.87
41125,2,server2,23,779.8,1316.35,395,0.738545,2,1,50,731056,1313.16
41138,2,server2,11,779.8,1167.97,396,0.43583,2,1,54,608122,929174
41142,2,server2,15,779.8,1227.39,397,1.15963,2,1,70,693056,1404.36
41142,2,server2,15,779.8,1227.39,398,2.3486,1,1,70,698993,1263.62
41144,2,server2,19,776.6,1249.07,399,0.773383,2,2,82,967367,1381.98
41156,2,server2,27,779.8,1362.23,400,2.24135,2,2,121,741.41,1226.7
41163,2,server2,19,776.6,1249.07,401,1.29722,2,2,82,678681,1457.13
41241,2,server2,29,1457.42,770.2,402,1.77586,2,1,63,1484.69,676576
41268,2,server2,3,779.8,1097.23,400,0.520085,2,1,58,753016,998456
41942,2,server2,1,1081.72,770.2,401,0.774453,2,1,49,825962,593382
41946,2,server2,1,1081.72,770.2,398,1.05683,2,1,49,1088.18,899769
42.12,2,server2,23,779.8,1302.42,399,0.897691,2,1,48,513603,1571.55
42129,2,server2,15,779.8,1214.56,400,1.70667,2,1,55,877164,1401.25
42136,2,server2,15,779.8,1214.56,401,2.13138,2,1,55,733468,1310.06
42.14,2,server2,11,779.8,1154.89,401,1.85085,2,2,90,967234,1062.68
42223,2,server2,27,779.8,1346.85,402,1.14044,2,2,108,536524,1280.7
42273,2,server2,19,776.6,1234.24,403,1.12535,2,2,108,992411,1107.09
42321,2,server2,29,1445.3,770.2,404,0.458577,1,2,72,1676.12,569553
42636,2,server2,29,1440.74,770.2,405,0.618831,2,2,70,1686.39,939115
42836,2,server2,29,1436.2,770.2,405,0.469234,2,2,118,1624.97,815048
42848,2,server2,3,779.8,1085.14,406,2.12429,2,2,120,748488,1218.29
42849,2,server2,3,779.8,1085.14,407,2.71116,2,2,120,489003,885576
43115,2,server2,11,779.8,1141.8,408,0.539971,2,2,87,690145,909451
43141,2,server2,23,779.8,1288.46,409,0.726043,2,1,72,671341,1385.61
43147,2,server2,15,779.8,1201.73,409,1.1095,2,1,71,928911,1284.15
43156,2,server2,3,779.8,1073.06,410,0.799295,2,1,70,1020.17,1151.72
43402,2,server2,19,776.6,1219.43,411,0.700182,2,1,75,676061,1247.87
43404,2,server2,19,776.6,1219.43,412,0.737935,2,1,75,1028.34,1470.21
43667,2,server2,27,779.8,1331.5,413,1.09712,2,2,87,973371,1120.96
44112,2,server2,3,779.8,1060.97,414,0.51502,2,0,48,733607,1255.72
44123,2,server2,11,779.8,1128.7,415,0.564363,2,2,114,1052.11,1159.82
44144,2,server2,15,779.8,1188.9,416,0.912238,2,1,65,836596,1054.02
44171,2,server2,27,779.8,1316.14,417,1.30636,2,2,101,583434,1246.12
44207,2,server2,19,776.6,1204.62,417,1.25909,2,2,111,544807,1415.07
44256,2,server2,19,776.6,1204.62,418,1.60592,2,2,111,527535,1057.96
44261,2,server2,23,779.8,1274.52,419,1.03265,2,0,47,601525,993777
44847,2,server2,29,1433.17,770.2,420,0.704925,2,2,72,1665.03,1045.32
45122,2,server2,23,779.8,1260.56,421,2.39066,2,1,67,980263,1537.45
45122,2,server2,29,1433.17,770.2,422,0.942929,2,2,125,1460.36,825802
45128,2,server2,19,776.6,1189.81,423,0.674026,2,2,111,1018.97,1253.02
45.13,2,server2,11,779.8,1115.59,424,2.33149,2,1,74,1067.42,990707
