time,algoritimo,server,carId, CoordX, CoordY, idObj,SizeObj,obDetect,prioridadeVideo,deadline,coordObjX,coordObjY,
103595,2,server2,21,1346.16,770.2,825,0.421442,2,2,371182,1162.7,921735,
105.41,2,server2,21,1346.16,770.2,825,0.587769,2,1,329735,1233.85,544604,
105345,2,server2,23,779.8,808.09,825,1.02528,2,2,340668,930581,619567,
103628,2,server2,24,1024.3,779.8,825,0.421442,2,2,371215,1162.7,921735,
105393,2,server2,27,776.6,800898,825,1.02528,2,2,340716,930581,619567,
105328,2,server2,28,1031.35,779.8,825,1.02528,2,2,340651,930581,619567,
105831,2,server2,29,853847,773.4,825,1.02528,2,2,341154,930581,619567,
103978,2,server2,0,1074.82,779.8,826,0.527888,2,1,320945,1085.6,552861,
105378,2,server2,0,1074.82,779.8,826,2.43497,2,1,326752,1217.74,885302,
103.59,2,server2,1,772.17,770.2,826,0.450833,2,2,371177,752913,565.04,
103629,2,server2,2,770.2,763599,826,0.450833,2,2,371216,752913,565.04,
106286,2,server2,3,779.8,862878,826,0.450833,2,2,373873,752913,565.04,
105384,2,server2,4,1205.49,779.8,826,2.43497,2,1,326758,1217.74,885302,
103843,2,server2,5,816035,770.2,826,0.450833,2,2,371.43,752913,565.04,
103597,2,server2,6,773.4,837001,826,0.450833,2,2,371184,752913,565.04,
103598,2,server2,9,853.51,770.2,826,0.450833,2,2,371185,752913,565.04,
103.59,2,server2,11,779.8,828679,826,0.450833,2,2,371177,752913,565.04,
104007,2,server2,12,1109.71,779.8,826,0.527888,2,1,320974,1085.6,552861,
105379,2,server2,12,1109.71,779.8,826,2.43497,2,1,326753,1217.74,885302,
104002,2,server2,13,1050.14,770.2,826,0.527888,2,1,320969,1085.6,552861,
105377,2,server2,13,1050.14,770.2,826,2.43497,2,1,326751,1217.74,885302,
103969,2,server2,16,1103.79,776.6,826,0.527888,2,1,320936,1085.6,552861,
105394,2,server2,16,1105.29,776.6,826,2.43497,2,1,326768,1217.74,885302,
103615,2,server2,19,776.6,841359,826,0.450833,2,2,371202,752913,565.04,
103981,2,server2,20,985687,779.8,826,0.527888,2,1,320948,1085.6,552861,
105376,2,server2,20,985687,779.8,826,2.43497,2,1,326.75,1217.74,885302,
105.41,2,server2,21,1346.16,770.2,826,2.43497,2,1,326784,1217.74,885302,
103.6,2,server2,23,779.8,808.09,826,0.450833,2,2,371187,752913,565.04,
103983,2,server2,24,1024.3,779.8,826,0.527888,2,1,320.95,1085.6,552861,
103598,2,server2,27,776.6,800898,826,0.450833,2,2,371185,752913,565.04,
103983,2,server2,28,1031.35,779.8,826,0.527888,2,1,320.95,1085.6,552861,
105388,2,server2,28,1031.35,779.8,826,2.43497,2,1,326762,1217.74,885302,
103591,2,server2,29,853847,773.4,826,0.450833,2,2,371178,752913,565.04,
103935,2,server2,1,772.17,770.2,827,0.590261,1,2,372823,689826,648499,
104375,2,server2,1,772.17,770.2,827,0.412807,2,2,387745,703185,585531,
105455,2,server2,1,769583,770.2,827,0.54101,1,1,303899,659471,760688,
103894,2,server2,2,770.2,763599,827,0.590261,1,2,372782,689826,648499,
104379,2,server2,2,770.2,763599,827,0.412807,2,2,387749,703185,585531,
105445,2,server2,2,770.2,763599,827,0.54101,1,1,303889,659471,760688,
103901,2,server2,3,779.8,877353,827,0.590261,1,2,372789,689826,648499,
105446,2,server2,3,779.8,877353,827,0.54101,1,1,303.89,659471,760688,
106.26,2,server2,3,779.8,874938,827,0.412807,2,2,389.63,703185,585531,
103918,2,server2,5,816035,770.2,827,0.590261,1,2,372806,689826,648499,
104418,2,server2,5,816035,770.2,827,0.412807,2,2,387788,703185,585531,
105493,2,server2,5,816035,770.2,827,0.54101,1,1,303937,659471,760688,
105.45,2,server2,6,773.4,903849,827,0.54101,1,1,303894,659471,760688,
103933,2,server2,9,853.51,770.2,827,0.590261,1,2,372821,689826,648499,
104378,2,server2,9,853.51,770.2,827,0.412807,2,2,387748,703185,585531,
105463,2,server2,9,853.51,770.2,827,0.54101,1,1,303907,659471,760688,
103.91,2,server2,11,779.8,828679,827,0.590261,1,2,372798,689826,648499,
104795,2,server2,11,779.8,828679,827,0.412807,2,2,388165,703185,585531,
105445,2,server2,11,779.8,828679,827,0.54101,1,1,303889,659471,760688,
103907,2,server2,15,779.8,884703,827,0.590261,1,2,372795,689826,648499,
105452,2,server2,15,779.8,884703,827,0.54101,1,1,303896,659471,760688,
103.9,2,server2,19,776.6,841359,827,0.590261,1,2,372788,689826,648499,
104385,2,server2,19,776.6,841359,827,0.412807,2,2,387755,703185,585531,
105.45,2,server2,19,776.6,841359,827,0.54101,1,1,303894,659471,760688,
103.9,2,server2,23,779.8,808.09,827,0.590261,1,2,372788,689826,648499,
104.37,2,server2,23,779.8,808.09,827,0.412807,2,2,387.74,703185,585531,
105445,2,server2,23,779.8,808.09,827,0.54101,1,1,303889,659471,760688,
103888,2,server2,27,776.6,800898,827,0.590261,1,2,372776,689826,648499,
104458,2,server2,27,776.6,800898,827,0.412807,2,2,387828,703185,585531,
105463,2,server2,27,776.6,800898,827,0.54101,1,1,303907,659471,760688,
103891,2,server2,29,853847,773.4,827,0.590261,1,2,372779,689826,648499,
104426,2,server2,29,853847,773.4,827,0.412807,2,2,387796,703185,585531,
105831,2,server2,29,853847,773.4,827,0.54101,1,1,304275,659471,760688,
105463,2,server2,0,1074.82,779.8,828,0.591176,2,1,313907,856156,843956,
105455,2,server2,1,769583,770.2,828,0.591176,2,1,313899,856156,843956,
105445,2,server2,2,770.2,763599,828,0.591176,2,1,313889,856156,843956,
105446,2,server2,3,779.8,877353,828,0.591176,2,1,313.89,856156,843956,
105493,2,server2,5,816035,770.2,828,0.591176,2,1,313937,856156,843956,
105.45,2,server2,6,773.4,903849,828,0.591176,2,1,313894,856156,843956,
105463,2,server2,9,853.51,770.2,828,0.591176,2,1,313907,856156,843956,
105445,2,server2,11,779.8,828679,828,0.591176,2,1,313889,856156,843956,
105444,2,server2,12,1109.71,779.8,828,0.591176,2,1,313888,856156,843956,
105447,2,server2,13,1050.14,770.2,828,0.591176,2,1,313891,856156,843956,
105452,2,server2,15,779.8,884703,828,0.591176,2,1,313896,856156,843956,
105459,2,server2,16,1105.29,776.6,828,0.591176,2,1,313903,856156,843956,
105.45,2,server2,19,776.6,841359,828,0.591176,2,1,313894,856156,843956,
105451,2,server2,20,985687,779.8,828,0.591176,2,1,313895,856156,843956,
105445,2,server2,23,779.8,808.09,828,0.591176,2,1,313889,856156,843956,
105463,2,server2,27,776.6,800898,828,0.591176,2,1,313907,856156,843956,
105448,2,server2,28,1031.35,779.8,828,0.591176,2,1,313892,856156,843956,
105831,2,server2,29,853847,773.4,828,0.591176,2,1,314275,856156,843956,
105463,2,server2,0,1074.82,779.8,829,0.600184,1,1,311907,1255.5,702.52,
105444,2,server2,12,1109.71,779.8,829,0.600184,1,1,311888,1255.5,702.52,
105447,2,server2,13,1050.14,770.2,829,0.600184,1,1,311891,1255.5,702.52,
105459,2,server2,16,1105.29,776.6,829,0.600184,1,1,311903,1255.5,702.52,
105451,2,server2,20,985687,779.8,829,0.600184,1,1,311895,1255.5,702.52,
105505,2,server2,21,1346.16,770.2,829,0.600184,1,1,311949,1255.5,702.52,
105448,2,server2,28,1031.35,779.8,829,0.600184,1,1,311892,1255.5,702.52,
105463,2,server2,0,1074.82,779.8,830,0.623302,1,1,313907,856307,928465,
105455,2,server2,1,769583,770.2,830,0.623302,1,1,313899,856307,928465,
105445,2,server2,2,770.2,763599,830,0.623302,1,1,313889,856307,928465,
105446,2,server2,3,779.8,877353,830,0.623302,1,1,313.89,856307,928465,
105493,2,server2,5,816035,770.2,830,0.623302,1,1,313937,856307,928465,
105.45,2,server2,6,773.4,903849,830,0.623302,1,1,313894,856307,928465,
105463,2,server2,9,853.51,770.2,830,0.623302,1,1,313907,856307,928465,
105445,2,server2,11,779.8,828679,830,0.623302,1,1,313889,856307,928465,
105444,2,server2,12,1109.71,779.8,830,0.623302,1,1,313888,856307,928465,
105447,2,server2,13,1050.14,770.2,830,0.623302,1,1,313891,856307,928465,
105452,2,server2,15,779.8,884703,830,0.623302,1,1,313896,856307,928465,
105459,2,server2,16,1105.29,776.6,830,0.623302,1,1,313903,856307,928465,
105.45,2,server2,19,776.6,841359,830,0.623302,1,1,313894,856307,928465,
105451,2,server2,20,985687,779.8,830,0.623302,1,1,313895,856307,928465,
105445,2,server2,23,779.8,808.09,830,0.623302,1,1,313889,856307,928465,
105463,2,server2,27,776.6,800898,830,0.623302,1,1,313907,856307,928465,
105448,2,server2,28,1031.35,779.8,830,0.623302,1,1,313892,856307,928465,
105831,2,server2,29,853847,773.4,830,0.623302,1,1,314275,856307,928465,
105463,2,server2,0,1074.82,779.8,831,0.712605,2,1,303917,941395,541685,
105455,2,server2,1,769583,770.2,831,0.712605,2,1,303909,941395,541685,
105.46,2,server2,2,770.2,763599,831,0.712605,2,1,303914,941395,541685,
105493,2,server2,5,816035,770.2,831,0.712605,2,1,303947,941395,541685,
105463,2,server2,9,853.51,770.2,831,0.712605,2,1,303917,941395,541685,
105459,2,server2,12,1109.71,779.8,831,0.712605,2,1,303913,941395,541685,
105487,2,server2,13,1050.14,770.2,831,0.712605,2,1,303941,941395,541685,
105459,2,server2,16,1105.29,776.6,831,0.712605,2,1,303913,941395,541685,
105466,2,server2,20,985687,779.8,831,0.712605,2,1,303.92,941395,541685,
105463,2,server2,28,1031.35,779.8,831,0.712605,2,1,303917,941395,541685,
105831,2,server2,29,853847,773.4,831,0.712605,2,1,304285,941395,541685,
105505,2,server2,21,1346.16,770.2,832,0.736113,2,1,340964,1375.5,1061.36,
105473,2,server2,0,1074.82,779.8,833,0.782923,2,1,343942,915896,682769,
105.48,2,server2,1,769583,770.2,833,0.782923,2,1,343949,915896,682769,
105.47,2,server2,2,770.2,763599,833,0.782923,2,1,343939,915896,682769,
105481,2,server2,3,779.8,877353,833,0.782923,2,1,343.95,915896,682769,
105493,2,server2,5,816035,770.2,833,0.782923,2,1,343962,915896,682769,
105.47,2,server2,6,773.4,903849,833,0.782923,2,1,343939,915896,682769,
105518,2,server2,9,853.51,770.2,833,0.782923,2,1,343987,915896,682769,
105495,2,server2,11,779.8,828679,833,0.782923,2,1,343964,915896,682769,
105474,2,server2,12,1109.71,779.8,833,0.782923,2,1,343943,915896,682769,
105487,2,server2,13,1050.14,770.2,833,0.782923,2,1,343956,915896,682769,
105482,2,server2,15,779.8,884703,833,0.782923,2,1,343951,915896,682769,
105494,2,server2,16,1105.29,776.6,833,0.782923,2,1,343963,915896,682769,
105505,2,server2,19,776.6,841359,833,0.782923,2,1,343974,915896,682769,
105481,2,server2,20,985687,779.8,833,0.782923,2,1,343.95,915896,682769,
105475,2,server2,23,779.8,808.09,833,0.782923,2,1,343944,915896,682769,
105553,2,server2,27,776.6,800898,833,0.782923,2,1,344022,915896,682769,
105473,2,server2,28,1031.35,779.8,833,0.782923,2,1,343942,915896,682769,
105831,2,server2,29,853847,773.4,833,0.782923,2,1,344.3,915896,682769,
105518,2,server2,0,1074.82,779.8,834,0.971615,2,1,333997,1020.17,906157,
105.48,2,server2,1,769583,770.2,834,0.971615,2,1,333959,1020.17,906157,
105.48,2,server2,2,770.2,763599,834,0.971615,2,1,333959,1020.17,906157,
105481,2,server2,3,779.8,877353,834,0.971615,2,1,333.96,1020.17,906157,
105493,2,server2,5,816035,770.2,834,0.971615,2,1,333972,1020.17,906157,
105.48,2,server2,6,773.4,903849,834,0.971615,2,1,333959,1020.17,906157,
105518,2,server2,9,853.51,770.2,834,0.971615,2,1,333997,1020.17,906157,
105495,2,server2,11,779.8,828679,834,0.971615,2,1,333974,1020.17,906157,
105494,2,server2,12,1109.71,779.8,834,0.971615,2,1,333973,1020.17,906157,
105487,2,server2,13,1050.14,770.2,834,0.971615,2,1,333966,1020.17,906157,
105482,2,server2,15,779.8,884703,834,0.971615,2,1,333961,1020.17,906157,
105494,2,server2,16,1105.29,776.6,834,0.971615,2,1,333973,1020.17,906157,
105505,2,server2,19,776.6,841359,834,0.971615,2,1,333984,1020.17,906157,
105481,2,server2,20,985687,779.8,834,0.971615,2,1,333.96,1020.17,906157,
105.49,2,server2,23,779.8,808.09,834,0.971615,2,1,333969,1020.17,906157,
105553,2,server2,27,776.6,800898,834,0.971615,2,1,334032,1020.17,906157,
105488,2,server2,28,1031.35,779.8,834,0.971615,2,1,333967,1020.17,906157,
105831,2,server2,29,853847,773.4,834,0.971615,2,1,334.31,1020.17,906157,
105518,2,server2,0,1074.82,779.8,835,1.00319,2,1,334002,967653,590575,
105.5,2,server2,1,769583,770.2,835,1.00319,2,1,333984,967653,590575,
105485,2,server2,2,770.2,763599,835,1.00319,2,1,333969,967653,590575,
105493,2,server2,5,816035,770.2,835,1.00319,2,1,333977,967653,590575,
105518,2,server2,9,853.51,770.2,835,1.00319,2,1,334002,967653,590575,
105494,2,server2,12,1109.71,779.8,835,1.00319,2,1,333978,967653,590575,
105487,2,server2,13,1050.14,770.2,835,1.00319,2,1,333971,967653,590575,
105494,2,server2,16,1105.29,776.6,835,1.00319,2,1,333978,967653,590575,
105496,2,server2,20,985687,779.8,835,1.00319,2,1,333.98,967653,590575,
105.49,2,server2,23,779.8,808.09,835,1.00319,2,1,333974,967653,590575,
105553,2,server2,27,776.6,800898,835,1.00319,2,1,334037,967653,590575,
105488,2,server2,28,1031.35,779.8,835,1.00319,2,1,333972,967653,590575,
105831,2,server2,29,853847,773.4,835,1.00319,2,1,334315,967653,590575,
105518,2,server2,0,1074.82,779.8,836,1.50699,2,1,344012,899313,580315,
105.5,2,server2,1,769583,770.2,836,1.50699,2,1,343994,899313,580315,
105495,2,server2,2,770.2,763599,836,1.50699,2,1,343989,899313,580315,
106289,2,server2,3,779.8,854401,836,1.50699,2,1,344783,899313,580315,
105543,2,server2,5,816035,770.2,836,1.50699,2,1,344037,899313,580315,
105518,2,server2,9,853.51,770.2,836,1.50699,2,1,344012,899313,580315,
105495,2,server2,11,779.8,828679,836,1.50699,2,1,343989,899313,580315,
105494,2,server2,12,1109.71,779.8,836,1.50699,2,1,343988,899313,580315,
105527,2,server2,13,1050.14,770.2,836,1.50699,2,1,344021,899313,580315,
105494,2,server2,16,1105.29,776.6,836,1.50699,2,1,343988,899313,580315,
105505,2,server2,19,776.6,841359,836,1.50699,2,1,343999,899313,580315,
105496,2,server2,20,985687,779.8,836,1.50699,2,1,343.99,899313,580315,
105545,2,server2,23,779.8,808.09,836,1.50699,2,1,344039,899313,580315,
105553,2,server2,27,776.6,800898,836,1.50699,2,1,344047,899313,580315,
105503,2,server2,28,1031.35,779.8,836,1.50699,2,1,343997,899313,580315,
105831,2,server2,29,853847,773.4,836,1.50699,2,1,344325,899313,580315,
105509,2,server2,12,1109.71,779.8,837,1.91085,2,1,324013,1273.2,1013.82,
105534,2,server2,16,1105.29,776.6,837,1.91085,2,1,324038,1273.2,1013.82,
105505,2,server2,21,1346.16,770.2,837,1.91085,2,1,324009,1273.2,1013.82,
105518,2,server2,0,1074.82,779.8,838,2.53044,2,1,312027,1035.73,1007.03,
105511,2,server2,3,779.8,877353,838,2.53044,2,1,312.02,1035.73,1007.03,
105515,2,server2,6,773.4,903849,838,2.53044,2,1,312024,1035.73,1007.03,
105518,2,server2,9,853.51,770.2,838,2.53044,2,1,312027,1035.73,1007.03,
105509,2,server2,12,1109.71,779.8,838,2.53044,2,1,312018,1035.73,1007.03,
105527,2,server2,13,1050.14,770.2,838,2.53044,2,1,312036,1035.73,1007.03,
105552,2,server2,15,779.8,884703,838,2.53044,2,1,312061,1035.73,1007.03,
105534,2,server2,16,1105.29,776.6,838,2.53044,2,1,312043,1035.73,1007.03,
105511,2,server2,20,985687,779.8,838,2.53044,2,1,312.02,1035.73,1007.03,
105513,2,server2,28,1031.35,779.8,838,2.53044,2,1,312022,1035.73,1007.03,
105831,2,server2,29,853847,773.4,838,2.53044,2,1,312.34,1035.73,1007.03,
105.56,2,server2,1,769583,770.2,839,0.407444,2,2,345079,828601,1018.51,
105.52,2,server2,2,770.2,763599,839,0.407444,2,2,345039,828601,1018.51,
105521,2,server2,3,779.8,877353,839,0.407444,2,2,345.04,828601,1018.51,
105543,2,server2,5,816035,770.2,839,0.407444,2,2,345062,828601,1018.51,
105.52,2,server2,6,773.4,903849,839,0.407444,2,2,345039,828601,1018.51,
105568,2,server2,9,853.51,770.2,839,0.407444,2,2,345087,828601,1018.51,
105.55,2,server2,11,779.8,828679,839,0.407444,2,2,345069,828601,1018.51,
105552,2,server2,15,779.8,884703,839,0.407444,2,2,345071,828601,1018.51,
105.58,2,server2,19,776.6,841359,839,0.407444,2,2,345099,828601,1018.51,
105521,2,server2,20,985687,779.8,839,0.407444,2,2,345.04,828601,1018.51,
105545,2,server2,23,779.8,808.09,839,0.407444,2,2,345064,828601,1018.51,
105553,2,server2,27,776.6,800898,839,0.407444,2,2,345072,828601,1018.51,
105831,2,server2,29,853847,773.4,839,0.407444,2,2,345.35,828601,1018.51,
105553,2,server2,0,1074.82,779.8,840,0.442872,2,2,349082,985076,824232,
105.56,2,server2,1,769583,770.2,840,0.442872,2,2,349089,985076,824232,
105535,2,server2,2,770.2,763599,840,0.442872,2,2,349064,985076,824232,
105531,2,server2,3,779.8,877353,840,0.442872,2,2,349.06,985076,824232,
105543,2,server2,5,816035,770.2,840,0.442872,2,2,349072,985076,824232,
105.53,2,server2,6,773.4,903849,840,0.442872,2,2,349059,985076,824232,
105568,2,server2,9,853.51,770.2,840,0.442872,2,2,349097,985076,824232,
105.55,2,server2,11,779.8,828679,840,0.442872,2,2,349079,985076,824232,
105529,2,server2,12,1109.71,779.8,840,0.442872,2,2,349058,985076,824232,
105577,2,server2,13,1050.14,770.2,840,0.442872,2,2,349106,985076,824232,
105552,2,server2,15,779.8,884703,840,0.442872,2,2,349081,985076,824232,
105534,2,server2,16,1105.29,776.6,840,0.442872,2,2,349063,985076,824232,
105.58,2,server2,19,776.6,841359,840,0.442872,2,2,349109,985076,824232,
105536,2,server2,20,985687,779.8,840,0.442872,2,2,349065,985076,824232,
105545,2,server2,23,779.8,808.09,840,0.442872,2,2,349074,985076,824232,
105553,2,server2,27,776.6,800898,840,0.442872,2,2,349082,985076,824232,
105533,2,server2,28,1031.35,779.8,840,0.442872,2,2,349062,985076,824232,
105831,2,server2,29,853847,773.4,840,0.442872,2,2,349.36,985076,824232,
105553,2,server2,0,1074.82,779.8,841,0.47244,2,2,367087,990668,1055.17,
105546,2,server2,3,779.8,877353,841,0.47244,2,2,367.08,990668,1055.17,
105535,2,server2,6,773.4,903849,841,0.47244,2,2,367069,990668,1055.17,
105577,2,server2,13,1050.14,770.2,841,0.47244,2,2,367111,990668,1055.17,
105552,2,server2,15,779.8,884703,841,0.47244,2,2,367086,990668,1055.17,
105536,2,server2,20,985687,779.8,841,0.47244,2,2,367.07,990668,1055.17,
105543,2,server2,28,1031.35,779.8,841,0.47244,2,2,367077,990668,1055.17,
106153,2,server2,2,770.2,774905,842,0.502983,2,2,338697,846691,1064.64,
105546,2,server2,3,779.8,877353,842,0.502983,2,2,338.09,846691,1064.64,
105598,2,server2,5,816035,770.2,842,0.502983,2,2,338142,846691,1064.64,
105.55,2,server2,6,773.4,903849,842,0.502983,2,2,338094,846691,1064.64,
105568,2,server2,9,853.51,770.2,842,0.502983,2,2,338112,846691,1064.64,
105.55,2,server2,11,779.8,828679,842,0.502983,2,2,338094,846691,1064.64,
105552,2,server2,15,779.8,884703,842,0.502983,2,2,338096,846691,1064.64,
105.58,2,server2,19,776.6,841359,842,0.502983,2,2,338124,846691,1064.64,
105545,2,server2,23,779.8,808.09,842,0.502983,2,2,338089,846691,1064.64,
105553,2,server2,27,776.6,800898,842,0.502983,2,2,338097,846691,1064.64,
105831,2,server2,29,853847,773.4,842,0.502983,2,2,338375,846691,1064.64,
105553,2,server2,0,1074.82,779.8,843,0.552855,1,2,356102,1223.71,687159,
105549,2,server2,12,1109.71,779.8,843,0.552855,1,2,356098,1223.71,687159,
105577,2,server2,13,1050.14,770.2,843,0.552855,1,2,356126,1223.71,687159,
105569,2,server2,16,1105.29,776.6,843,0.552855,1,2,356118,1223.71,687159,
105551,2,server2,20,985687,779.8,843,0.552855,1,2,356.1,1223.71,687159,
105605,2,server2,21,1346.16,770.2,843,0.552855,1,2,356154,1223.71,687159,
105553,2,server2,28,1031.35,779.8,843,0.552855,1,2,356102,1223.71,687159,
105583,2,server2,0,1074.82,779.8,844,0.569401,2,2,356142,979076,531503,
105598,2,server2,5,816035,770.2,844,0.569401,2,2,356157,979076,531503,
105568,2,server2,9,853.51,770.2,844,0.569401,2,2,356127,979076,531503,
105564,2,server2,12,1109.71,779.8,844,0.569401,2,2,356123,979076,531503,
105577,2,server2,13,1050.14,770.2,844,0.569401,2,2,356136,979076,531503,
105569,2,server2,16,1105.29,776.6,844,0.569401,2,2,356128,979076,531503,
105566,2,server2,20,985687,779.8,844,0.569401,2,2,356125,979076,531503,
105563,2,server2,28,1031.35,779.8,844,0.569401,2,2,356122,979076,531503,
105831,2,server2,29,853847,773.4,844,0.569401,2,2,356.39,979076,531503,
105583,2,server2,0,1074.82,779.8,845,0.575288,2,2,345152,1091.19,919065,
105618,2,server2,9,853.51,770.2,845,0.575288,2,2,345187,1091.19,919065,
105574,2,server2,12,1109.71,779.8,845,0.575288,2,2,345143,1091.19,919065,
105577,2,server2,13,1050.14,770.2,845,0.575288,2,2,345146,1091.19,919065,
105569,2,server2,16,1105.29,776.6,845,0.575288,2,2,345138,1091.19,919065,
105581,2,server2,20,985687,779.8,845,0.575288,2,2,345.15,1091.19,919065,
105605,2,server2,21,1346.16,770.2,845,0.575288,2,2,345174,1091.19,919065,
105573,2,server2,28,1031.35,779.8,845,0.575288,2,2,345142,1091.19,919065,
105831,2,server2,29,853847,773.4,845,0.575288,2,2,345.4,1091.19,919065,
105655,2,server2,1,769583,770.2,846,0.664354,2,2,364229,727766,727.54,
105.58,2,server2,2,770.2,763599,846,0.664354,2,2,364154,727766,727.54,
105576,2,server2,3,779.8,877353,846,0.664354,2,2,364.15,727766,727.54,
105598,2,server2,5,816035,770.2,846,0.664354,2,2,364172,727766,727.54,
105.58,2,server2,6,773.4,903849,846,0.664354,2,2,364154,727766,727.54,
105618,2,server2,9,853.51,770.2,846,0.664354,2,2,364192,727766,727.54,
105.6,2,server2,11,779.8,828679,846,0.664354,2,2,364174,727766,727.54,
105577,2,server2,15,779.8,884703,846,0.664354,2,2,364151,727766,727.54,
105.58,2,server2,19,776.6,841359,846,0.664354,2,2,364154,727766,727.54,
105581,2,server2,20,985687,779.8,846,0.664354,2,2,364155,727766,727.54,
105585,2,server2,23,779.8,808.09,846,0.664354,2,2,364159,727766,727.54,
105658,2,server2,27,776.6,800898,846,0.664354,2,2,364232,727766,727.54,
105831,2,server2,29,853847,773.4,846,0.664354,2,2,364405,727766,727.54,
105653,2,server2,0,1074.82,779.8,847,0.686974,2,2,354237,1276.81,729.57,
105584,2,server2,12,1109.71,779.8,847,0.686974,2,2,354168,1276.81,729.57,
105627,2,server2,13,1050.14,770.2,847,0.686974,2,2,354211,1276.81,729.57,
105604,2,server2,16,1105.29,776.6,847,0.686974,2,2,354188,1276.81,729.57,
105596,2,server2,20,985687,779.8,847,0.686974,2,2,354.18,1276.81,729.57,
105605,2,server2,21,1346.16,770.2,847,0.686974,2,2,354189,1276.81,729.57,
105598,2,server2,28,1031.35,779.8,847,0.686974,2,2,354182,1276.81,729.57,
105653,2,server2,0,1074.82,779.8,848,0.703408,2,2,389247,1156.3,551086,
105594,2,server2,12,1109.71,779.8,848,0.703408,2,2,389188,1156.3,551086,
105627,2,server2,13,1050.14,770.2,848,0.703408,2,2,389221,1156.3,551086,
105604,2,server2,16,1105.29,776.6,848,0.703408,2,2,389198,1156.3,551086,
105596,2,server2,20,985687,779.8,848,0.703408,2,2,389.19,1156.3,551086,
105605,2,server2,21,1346.16,770.2,848,0.703408,2,2,389199,1156.3,551086,
105598,2,server2,28,1031.35,779.8,848,0.703408,2,2,389192,1156.3,551086,
105605,2,server2,21,1346.16,770.2,849,0.736652,2,2,390204,1324.57,1034.78,
105653,2,server2,0,1074.82,779.8,850,0.793461,2,2,354262,1146.95,604568,
105644,2,server2,12,1109.71,779.8,850,0.793461,2,2,354253,1146.95,604568,
105627,2,server2,13,1050.14,770.2,850,0.793461,2,2,354236,1146.95,604568,
105639,2,server2,16,1105.29,776.6,850,0.793461,2,2,354248,1146.95,604568,
105646,2,server2,20,985687,779.8,850,0.793461,2,2,354255,1146.95,604568,
105.71,2,server2,21,1346.16,770.2,850,0.793461,2,2,354319,1146.95,604568,
105618,2,server2,28,1031.35,779.8,850,0.793461,2,2,354227,1146.95,604568,
105653,2,server2,0,1074.82,779.8,851,0.811603,2,2,389267,866243,760441,
105655,2,server2,1,769583,770.2,851,0.811603,2,2,389269,866243,760441,
105615,2,server2,2,770.2,763599,851,0.811603,2,2,389229,866243,760441,
105621,2,server2,3,779.8,877353,851,0.811603,2,2,389235,866243,760441,
105983,2,server2,5,816035,770.2,851,0.811603,2,2,389597,866243,760441,
105646,2,server2,6,773.4,903849,851,0.811603,2,2,389.26,866243,760441,
105618,2,server2,9,853.51,770.2,851,0.811603,2,2,389232,866243,760441,
105.68,2,server2,11,779.8,828679,851,0.811603,2,2,389294,866243,760441,
105644,2,server2,12,1109.71,779.8,851,0.811603,2,2,389258,866243,760441,
105627,2,server2,13,1050.14,770.2,851,0.811603,2,2,389241,866243,760441,
105622,2,server2,15,779.8,884703,851,0.811603,2,2,389236,866243,760441,
105639,2,server2,16,1105.29,776.6,851,0.811603,2,2,389253,866243,760441,
105.65,2,server2,19,776.6,841359,851,0.811603,2,2,389264,866243,760441,
105646,2,server2,20,985687,779.8,851,0.811603,2,2,389.26,866243,760441,
105615,2,server2,23,779.8,808.09,851,0.811603,2,2,389229,866243,760441,
105658,2,server2,27,776.6,800898,851,0.811603,2,2,389272,866243,760441,
105618,2,server2,28,1031.35,779.8,851,0.811603,2,2,389232,866243,760441,
105831,2,server2,29,853847,773.4,851,0.811603,2,2,389445,866243,760441,
105655,2,server2,1,769583,770.2,852,0.849077,2,2,364279,640211,751152,
105625,2,server2,2,770.2,763599,852,0.849077,2,2,364249,640211,751152,
105631,2,server2,3,779.8,877353,852,0.849077,2,2,364255,640211,751152,
105983,2,server2,5,816035,770.2,852,0.849077,2,2,364607,640211,751152,
105646,2,server2,6,773.4,903849,852,0.849077,2,2,364.27,640211,751152,
105673,2,server2,9,853.51,770.2,852,0.849077,2,2,364297,640211,751152,
105.68,2,server2,11,779.8,828679,852,0.849077,2,2,364304,640211,751152,
105642,2,server2,15,779.8,884703,852,0.849077,2,2,364266,640211,751152,
105.65,2,server2,19,776.6,841359,852,0.849077,2,2,364274,640211,751152,
105.63,2,server2,23,779.8,808.09,852,0.849077,2,2,364254,640211,751152,
105658,2,server2,27,776.6,800898,852,0.849077,2,2,364282,640211,751152,
105831,2,server2,29,853847,773.4,852,0.849077,2,2,364455,640211,751152,
105653,2,server2,0,1074.82,779.8,854,0.852183,2,2,369287,936051,734.98,
105655,2,server2,1,769583,770.2,854,0.852183,2,2,369289,936051,734.98,
105635,2,server2,2,770.2,763599,854,0.852183,2,2,369269,936051,734.98,
105641,2,server2,3,779.8,877353,854,0.852183,2,2,369275,936051,734.98,
105983,2,server2,5,816035,770.2,854,0.852183,2,2,369617,936051,734.98,
105646,2,server2,6,773.4,903849,854,0.852183,2,2,369.28,936051,734.98,
105673,2,server2,9,853.51,770.2,854,0.852183,2,2,369307,936051,734.98,
105.68,2,server2,11,779.8,828679,854,0.852183,2,2,369314,936051,734.98,
105644,2,server2,12,1109.71,779.8,854,0.852183,2,2,369278,936051,734.98,
